--- Atoms: 
T('140', '4249') Truth=[0]
T('4383', '2677') Truth=[0]
T('2659', '1769') Truth=[0]
T('3332', '3306') Truth=[0.59]
T('4529', '1467') Truth=[0]
T('3076', '204') Truth=[0]
T('4029', '69') Truth=[0]
T('4029', '70') Truth=[0]
T('4714', '4936') Truth=[0.19]
T('4026', '3805') Truth=[0]
T('667', '7') Truth=[0.59]
T('3464', '1721') Truth=[0]
T('1886', '495') Truth=[0.59]
T('4645', '3531') Truth=[0.59]
T('4023', '69') Truth=[0]
T('779', '4559') Truth=[0]
T('4023', '68') Truth=[0]
T('4591', '4590') Truth=[0.59]
T('4590', '3274') Truth=[0]
T('1292', '2529') Truth=[0.59]
T('4023', '70') Truth=[0]
T('86', '3741') Truth=[0]
T('462', '2947') Truth=[0.59]
T('493', '426') Truth=[0]
T('4110', '2384') Truth=[0]
T('69', '2692') Truth=[0]
T('4024', '68') Truth=[0]
T('464', '2916') Truth=[0]
T('4024', '69') Truth=[0]
T('4590', '4591') Truth=[0]
T('3564', '2796') Truth=[0.59]
T('1019', '1000') Truth=[0.49]
T('4591', '4584') Truth=[0]
T('4736', '2071') Truth=[0.59]
T('3148', '1100') Truth=[0]
T('4023', '74') Truth=[0]
T('87', '3741') Truth=[0]
T('2348', '3638') Truth=[0.49]
T('4164', '4399') Truth=[0]
T('3678', '2311') Truth=[0]
T('3376', '4109') Truth=[0]
T('1964', '1256') Truth=[0]
T('1396', '3521') Truth=[0.59]
T('3744', '3708') Truth=[0.59]
T('1964', '1253') Truth=[0]
T('1964', '1252') Truth=[0]
T('3835', '2250') Truth=[0]
T('1711', '2035') Truth=[0.59]
T('4023', '87') Truth=[0]
T('558', '1459') Truth=[0.59]
T('1291', '2529') Truth=[0.59]
T('4546', '3817') Truth=[0]
T('4023', '89') Truth=[0]
T('4024', '74') Truth=[0]
T('3813', '356') Truth=[0.59]
T('558', '1456') Truth=[0.59]
T('1884', '495') Truth=[0]
T('3048', '2712') Truth=[0]
T('3740', '3758') Truth=[0.59]
T('3565', '2796') Truth=[0.59]
T('4024', '70') Truth=[0]
T('4023', '86') Truth=[0]
T('3135', '426') Truth=[0]
T('2174', '426') Truth=[0]
T('3678', '3658') Truth=[0]
T('3678', '3659') Truth=[0]
T('3416', '3252') Truth=[0.59]
T('1868', '2807') Truth=[0]
T('2773', '2532') Truth=[0.59]
T('4039', '203') Truth=[0.59]
T('3464', '1754') Truth=[0.59]
T('1964', '1245') Truth=[0]
T('2335', '1185') Truth=[0.11]
T('4024', '86') Truth=[0]
T('89', '3741') Truth=[0]
T('3808', '463') Truth=[0]
T('4024', '89') Truth=[0]
T('4626', '1195') Truth=[0.59]
T('1492', '3297') Truth=[0.59]
T('4591', '3274') Truth=[0.59]
T('1964', '1249') Truth=[0]
T('3678', '3661') Truth=[0]
T('3678', '3662') Truth=[0]
T('779', '4560') Truth=[0]
T('2744', '781') Truth=[0]
T('2781', '2409') Truth=[0.59]
T('2826', '2827') Truth=[0.59]
T('1796', '1485') Truth=[0.59]
T('3678', '3669') Truth=[0]
T('3678', '3667') Truth=[0]
T('4026', '69') Truth=[0]
T('3834', '2271') Truth=[0]
T('3200', '1374') Truth=[0]
T('3678', '3663') Truth=[0]
T('610', '1699') Truth=[0.59]
T('4175', '4245') Truth=[0]
T('3678', '3664') Truth=[0]
T('3547', '861') Truth=[0.59]
T('2643', '2851') Truth=[0.59]
T('3719', '3703') Truth=[0.59]
T('534', '4274') Truth=[0]
T('1430', '4941') Truth=[0.59]
T('4210', '3038') Truth=[0.59]
T('3719', '3701') Truth=[0.59]
T('1430', '4942') Truth=[0.59]
T('4836', '4070') Truth=[0.59]
T('3769', '3118') Truth=[0.2]
T('3719', '3705') Truth=[0.59]
T('4249', '1713') Truth=[0]
T('3719', '3704') Truth=[0.59]
T('3294', '2919') Truth=[0]
T('4456', '2385') Truth=[0.59]
T('3481', '324') Truth=[0]
T('4941', '1430') Truth=[0]
T('4155', '4151') Truth=[0.42]
T('2671', '19') Truth=[0]
T('533', '4279') Truth=[0.59]
T('3719', '3712') Truth=[0.59]
T('2643', '1532') Truth=[0.59]
T('3574', '173') Truth=[0.23]
T('3719', '3711') Truth=[0.59]
T('245', '200') Truth=[0.59]
T('4279', '533') Truth=[0.59]
T('4731', '4390') Truth=[0.59]
T('750', '3830') Truth=[0]
T('3454', '2823') Truth=[0]
T('3177', '3097') Truth=[0.59]
T('849', '3615') Truth=[0]
T('3177', '3098') Truth=[0.11]
T('849', '3613') Truth=[0]
T('3570', '3605') Truth=[0]
T('3177', '3094') Truth=[0.59]
T('3177', '3095') Truth=[0.59]
T('1412', '3898') Truth=[0.59]
T('86', '1491') Truth=[0]
T('3135', '3564') Truth=[0.59]
T('1459', '3371') Truth=[0.59]
T('4279', '544') Truth=[0]
T('306', '1299') Truth=[0.59]
T('221', '2637') Truth=[0.12]
T('4942', '1430') Truth=[0]
T('1459', '3378') Truth=[0.59]
T('87', '1491') Truth=[0]
T('3093', '3101') Truth=[0.59]
T('1840', '2738') Truth=[0.59]
T('4347', '1495') Truth=[0.59]
T('1412', '2555') Truth=[0.59]
T('2173', '2241') Truth=[0]
T('1472', '3133') Truth=[0.59]
T('631', '1779') Truth=[0.59]
T('1472', '3134') Truth=[0.59]
T('4958', '495') Truth=[0]
T('1914', '643') Truth=[0.59]
T('3564', '3740') Truth=[0]
T('2753', '2450') Truth=[0]
T('3560', '1129') Truth=[0]
T('3087', '3229') Truth=[0.59]
T('1769', '2771') Truth=[0]
T('205', '2898') Truth=[0.01]
T('205', '2899') Truth=[0.06]
T('3094', '3101') Truth=[0.59]
T('2284', '3140') Truth=[0.59]
T('249', '1084') Truth=[0.59]
T('2241', '178') Truth=[0]
T('3019', '2712') Truth=[0]
T('4043', '3228') Truth=[0]
T('573', '703') Truth=[0]
T('3181', '4290') Truth=[0.15]
T('2200', '684') Truth=[0.59]
T('89', '1491') Truth=[0]
T('4718', '4594') Truth=[0.59]
T('4151', '4155') Truth=[0]
T('3809', '3554') Truth=[0.59]
T('3030', '2505') Truth=[0.59]
T('2440', '3002') Truth=[0]
T('3813', '2136') Truth=[0]
T('203', '710') Truth=[0.59]
T('402', '189') Truth=[0.59]
T('402', '187') Truth=[0.06]
T('1263', '3883') Truth=[0.59]
T('3595', '2056') Truth=[0]
T('239', '374') Truth=[0.59]
T('3475', '472') Truth=[0.59]
T('4237', '1845') Truth=[0.59]
T('2098', '2289') Truth=[0.59]
T('245', '244') Truth=[0]
T('272', '3373') Truth=[0]
T('2744', '2548') Truth=[0]
T('2056', '1411') Truth=[0]
T('2744', '2549') Truth=[0]
T('2744', '2547') Truth=[0]
T('2536', '4169') Truth=[0]
T('1791', '2456') Truth=[0.59]
T('3875', '4024') Truth=[0]
T('3766', '3118') Truth=[0]
T('1367', '3558') Truth=[0]
T('1518', '2264') Truth=[0.59]
T('3875', '4029') Truth=[0]
T('2735', '1367') Truth=[0.59]
T('3767', '3118') Truth=[0]
T('1424', '3746') Truth=[0]
T('3347', '4130') Truth=[0.59]
T('3595', '2070') Truth=[0]
T('645', '2940') Truth=[0.59]
T('2308', '301') Truth=[0]
T('1583', '4068') Truth=[0]
T('2308', '302') Truth=[0]
T('223', '2648') Truth=[0]
T('140', '590') Truth=[0]
T('4670', '1943') Truth=[0]
T('3189', '4227') Truth=[0]
T('3189', '4228') Truth=[0]
T('3720', '2') Truth=[0.59]
T('2966', '4347') Truth=[0]
T('694', '1023') Truth=[0.59]
T('3545', '2673') Truth=[0]
T('4938', '2805') Truth=[0.59]
T('2538', '4169') Truth=[0]
T('3965', '1660') Truth=[0.59]
T('694', '1021') Truth=[0.59]
T('2731', '2685') Truth=[0.59]
T('1082', '1545') Truth=[0.59]
T('223', '2671') Truth=[0.59]
T('3896', '1582') Truth=[0.59]
T('3647', '2318') Truth=[0.59]
T('87', '643') Truth=[0]
T('3647', '2317') Truth=[0.59]
T('3739', '2176') Truth=[0.59]
T('1185', '1237') Truth=[0]
T('3761', '4452') Truth=[0.49]
T('46', '1993') Truth=[0.59]
T('4533', '140') Truth=[0.3]
T('2390', '973') Truth=[0.07]
T('3032', '385') Truth=[0.59]
T('2692', '2204') Truth=[0]
T('1914', '1491') Truth=[0]
T('2206', '2755') Truth=[0]
T('2095', '2289') Truth=[0.59]
T('2583', '2627') Truth=[0.23]
T('2206', '2753') Truth=[0.13]
T('3005', '1558') Truth=[0.27]
T('612', '4205') Truth=[0.59]
T('1809', '1869') Truth=[0]
T('2735', '2652') Truth=[0]
T('1353', '0') Truth=[0.59]
T('3481', '1188') Truth=[0.35]
T('1342', '1141') Truth=[0]
T('3487', '2444') Truth=[0.59]
T('2390', '969') Truth=[0.07]
T('89', '643') Truth=[0]
T('2733', '2685') Truth=[0]
T('96', '518') Truth=[0.59]
T('2390', '968') Truth=[0.47]
T('2304', '1188') Truth=[0]
T('3273', '1856') Truth=[0]
T('1123', '1987') Truth=[0.59]
T('4836', '4019') Truth=[0.59]
T('1188', '2509') Truth=[0]
T('2900', '2450') Truth=[0.59]
T('3005', '1565') Truth=[0]
T('2425', '3248') Truth=[0.59]
T('4194', '2722') Truth=[0]
T('3005', '1568') Truth=[0]
T('4037', '4651') Truth=[0]
T('3645', '1027') Truth=[0.59]
T('4836', '4011') Truth=[0.59]
T('341', '2120') Truth=[0.59]
T('3556', '22') Truth=[0]
T('4568', '4512') Truth=[0]
T('979', '4301') Truth=[0]
T('2074', '322') Truth=[0.59]
T('1791', '295') Truth=[0.59]
T('1990', '3114') Truth=[0]
T('3023', '3948') Truth=[0]
T('283', '4596') Truth=[0.59]
T('4136', '4389') Truth=[0.59]
T('4041', '3228') Truth=[0.37]
T('172', '1042') Truth=[0.59]
T('645', '2974') Truth=[0.59]
T('336', '3543') Truth=[0.59]
T('1814', '1744') Truth=[0.59]
T('4274', '534') Truth=[0]
T('4228', '4198') Truth=[0]
T('1992', '3166') Truth=[0.59]
T('306', '489') Truth=[0.59]
T('4990', '4718') Truth=[0]
T('4560', '4559') Truth=[0]
T('2420', '4571') Truth=[0.59]
T('1327', '549') Truth=[0.59]
T('213', '638') Truth=[0]
T('1457', '3371') Truth=[0.59]
T('631', '978') Truth=[0]
T('3468', '1353') Truth=[0.59]
T('3106', '2555') Truth=[0.59]
T('1462', '3276') Truth=[0.59]
T('1457', '3378') Truth=[0.59]
T('2080', '272') Truth=[0]
T('4971', '2353') Truth=[0]
T('3698', '3015') Truth=[0.59]
T('4612', '3517') Truth=[0.59]
T('1212', '4008') Truth=[0.59]
T('2572', '2759') Truth=[0]
T('1456', '3371') Truth=[0.59]
T('2738', '3905') Truth=[0.59]
T('4971', '2355') Truth=[0]
T('3264', '1953') Truth=[0]
T('3106', '3898') Truth=[0.59]
T('1456', '3378') Truth=[0.59]
T('3029', '495') Truth=[0.59]
T('4033', '4653') Truth=[0]
T('652', '1579') Truth=[0]
T('4755', '1869') Truth=[0]
T('1937', '2509') Truth=[0]
T('2837', '2328') Truth=[0]
T('4755', '1868') Truth=[0.59]
T('4755', '1866') Truth=[0]
T('4755', '1865') Truth=[0.59]
T('4755', '1864') Truth=[0.59]
T('2315', '4964') Truth=[0]
T('1794', '288') Truth=[0.59]
T('1230', '713') Truth=[0.59]
T('1765', '2796') Truth=[0.59]
T('4992', '4716') Truth=[0]
T('3524', '704') Truth=[0]
T('4992', '4718') Truth=[0]
T('1764', '1477') Truth=[0]
T('1921', '1394') Truth=[0.59]
T('4033', '4648') Truth=[0]
T('1921', '1391') Truth=[0]
T('4290', '3776') Truth=[0.59]
T('306', '495') Truth=[0]
T('491', '1686') Truth=[0]
T('491', '1685') Truth=[0]
T('2225', '53') Truth=[0.59]
T('1615', '4596') Truth=[0.59]
T('491', '1683') Truth=[0]
T('3376', '1528') Truth=[0]
T('491', '1687') Truth=[0]
T('1974', '2092') Truth=[0.59]
T('491', '1682') Truth=[0]
T('491', '1681') Truth=[0]
T('318', '319') Truth=[0.59]
T('4393', '2146') Truth=[0.59]
T('4611', '3554') Truth=[0.59]
T('1028', '3174') Truth=[0.59]
T('4033', '4650') Truth=[0]
T('3524', '1599') Truth=[0.59]
T('4033', '4651') Truth=[0]
T('1250', '2637') Truth=[0.12]
T('4033', '4652') Truth=[0]
T('1824', '2955') Truth=[0.59]
T('402', '4960') Truth=[0]
T('2147', '2564') Truth=[0]
T('2680', '2371') Truth=[0]
T('1537', '2094') Truth=[0.59]
T('4068', '4386') Truth=[0]
T('714', '2940') Truth=[0]
T('3997', '1339') Truth=[0]
T('4068', '4382') Truth=[0]
T('3582', '3581') Truth=[0]
T('1447', '3539') Truth=[0.59]
T('3752', '4642') Truth=[0]
T('2028', '1859') Truth=[0.59]
T('3997', '3996') Truth=[0]
T('303', '3801') Truth=[0.59]
T('2744', '491') Truth=[0]
T('1409', '561') Truth=[0.59]
T('456', '4239') Truth=[0.59]
T('1905', '1683') Truth=[0.59]
T('1905', '1682') Truth=[0.59]
T('1905', '1685') Truth=[0.59]
T('3612', '631') Truth=[0.59]
T('4651', '3172') Truth=[0.59]
T('4018', '4960') Truth=[0]
T('1905', '1681') Truth=[0.59]
T('2508', '3280') Truth=[0]
T('2781', '2149') Truth=[0]
T('580', '579') Truth=[0.59]
T('1171', '1476') Truth=[0]
T('2667', '2664') Truth=[0]
T('1171', '1478') Truth=[0]
T('580', '576') Truth=[0.59]
T('1905', '1687') Truth=[0.59]
T('2650', '631') Truth=[0.59]
T('1905', '1686') Truth=[0.59]
T('3053', '1035') Truth=[0.59]
T('2731', '2733') Truth=[0]
T('1367', '121') Truth=[0.59]
T('2667', '2666') Truth=[0]
T('4364', '445') Truth=[0.59]
T('3472', '1353') Truth=[0.59]
T('4335', '2930') Truth=[0.59]
T('4164', '1884') Truth=[0]
T('4691', '912') Truth=[0.59]
T('4971', '3790') Truth=[0.59]
T('650', '602') Truth=[0]
T('2650', '628') Truth=[0]
T('2731', '2747') Truth=[0]
T('4129', '4556') Truth=[0.59]
T('4553', '2125') Truth=[0.59]
T('2690', '3611') Truth=[0.15]
T('839', '289') Truth=[0.59]
T('3524', '1667') Truth=[0.59]
T('849', '127') Truth=[0.59]
T('2147', '2633') Truth=[0]
T('723', '2800') Truth=[0.59]
T('4025', '2204') Truth=[0.59]
T('2219', '518') Truth=[0]
T('3044', '1198') Truth=[0]
T('1395', '3206') Truth=[0]
T('3612', '603') Truth=[0]
T('4375', '2464') Truth=[0.52]
T('2487', '875') Truth=[0.27]
T('674', '2509') Truth=[0]
T('1864', '1269') Truth=[0.59]
T('3096', '3177') Truth=[0.59]
T('2191', '2044') Truth=[0.59]
T('875', '3280') Truth=[0.59]
T('2136', '1409') Truth=[0]
T('1817', '1819') Truth=[0.59]
T('1817', '1818') Truth=[0.59]
T('3467', '2733') Truth=[0.59]
T('565', '2919') Truth=[0]
T('1091', '2802') Truth=[0.59]
T('769', '4989') Truth=[0]
T('645', '714') Truth=[0]
T('714', '2974') Truth=[0]
T('223', '425') Truth=[0]
T('4641', '3299') Truth=[0]
T('3097', '3177') Truth=[0.59]
T('4586', '3074') Truth=[0.59]
T('4228', '4227') Truth=[0]
T('1993', '4508') Truth=[0.59]
T('2932', '2149') Truth=[0.59]
T('127', '1557') Truth=[0]
T('1993', '4507') Truth=[0]
T('3104', '3956') Truth=[0.59]
T('839', '291') Truth=[0.59]
T('1983', '3335') Truth=[0]
T('1185', '2635') Truth=[0]
T('2304', '2509') Truth=[0]
T('1395', '3265') Truth=[0.59]
T('1341', '2574') Truth=[0.59]
T('2405', '3554') Truth=[0.59]
T('3422', '1907') Truth=[0.59]
T('3468', '2733') Truth=[0.59]
T('3560', '22') Truth=[0]
T('3744', '4741') Truth=[0.59]
T('2456', '4287') Truth=[0.31]
T('4073', '4268') Truth=[0.59]
T('2914', '246') Truth=[0.59]
T('140', '2682') Truth=[0]
T('3098', '3177') Truth=[0.59]
T('1394', '3265') Truth=[0.59]
T('2138', '1409') Truth=[0]
T('3481', '2509') Truth=[0]
T('2035', '1711') Truth=[0.59]
T('3220', '3425') Truth=[0.19]
T('2659', '2771') Truth=[0.59]
T('3306', '2071') Truth=[0.59]
T('468', '4114') Truth=[0]
T('3581', '3582') Truth=[0.59]
T('2389', '1983') Truth=[0.09]
T('4164', '1853') Truth=[0]
T('2147', '3925') Truth=[0]
T('4758', '4130') Truth=[0.59]
T('2913', '246') Truth=[0.59]
T('2247', '2323') Truth=[0.59]
T('3318', '3236') Truth=[0]
T('3947', '4192') Truth=[0.59]
T('4971', '2410') Truth=[0]
T('4650', '3172') Truth=[0.14]
T('2784', '4757') Truth=[0]
T('2784', '4756') Truth=[0]
T('610', '1978') Truth=[0.02]
T('2139', '1409') Truth=[0.59]
T('3996', '1339') Truth=[0]
T('2355', '4588') Truth=[0]
T('3996', '3997') Truth=[0]
T('306', '3858') Truth=[0.06]
T('4364', '1261') Truth=[0.59]
T('70', '726') Truth=[0]
T('4221', '4274') Truth=[0]
T('1391', '3206') Truth=[0]
T('2242', '3641') Truth=[0.59]
T('3808', '116') Truth=[0]
T('834', '2430') Truth=[0]
T('4164', '4081') Truth=[0]
T('1877', '232') Truth=[0]
T('2773', '3524') Truth=[0]
T('1765', '685') Truth=[0]
T('2335', '2171') Truth=[0.59]
T('1424', '1138') Truth=[0]
T('3307', '2012') Truth=[0.59]
T('1246', '644') Truth=[0.59]
T('2869', '2015') Truth=[0.59]
T('223', '463') Truth=[0.59]
T('2660', '2661') Truth=[0]
T('3465', '2733') Truth=[0.59]
T('2660', '2662') Truth=[0]
T('1956', '4988') Truth=[0.59]
T('1331', '2609') Truth=[0]
T('189', '3481') Truth=[0]
T('3093', '3177') Truth=[0.59]
T('561', '1660') Truth=[0.59]
T('2620', '4048') Truth=[0]
T('221', '495') Truth=[0.59]
T('2933', '3423') Truth=[0]
T('695', '173') Truth=[0.49]
T('1209', '1924') Truth=[0]
T('491', '781') Truth=[0]
T('2661', '2660') Truth=[0]
T('2661', '2662') Truth=[0]
T('779', '2238') Truth=[0]
T('44', '4160') Truth=[0.59]
T('2647', '1582') Truth=[0.59]
T('3958', '992') Truth=[0.59]
T('2671', '3835') Truth=[0.11]
T('3094', '3177') Truth=[0.59]
T('4080', '4108') Truth=[0.59]
T('4434', '3952') Truth=[0]
T('3622', '1336') Truth=[0.59]
T('4434', '3951') Truth=[0]
T('3645', '223') Truth=[0]
T('1209', '1919') Truth=[0]
T('4226', '4227') Truth=[0]
T('4226', '4228') Truth=[0]
T('2183', '2170') Truth=[0.59]
T('2508', '3220') Truth=[0]
T('2933', '3442') Truth=[0]
T('2933', '3441') Truth=[0]
T('4114', '4688') Truth=[0]
T('1527', '2134') Truth=[0.59]
T('2662', '2661') Truth=[0]
T('2662', '2660') Truth=[0]
T('2874', '3274') Truth=[0]
T('1676', '1674') Truth=[0]
T('1331', '1330') Truth=[0]
T('1331', '1334') Truth=[0.59]
T('1331', '1332') Truth=[0.59]
T('3560', '2472') Truth=[0]
T('3564', '3758') Truth=[0.59]
T('1005', '2190') Truth=[0]
T('3565', '3740') Truth=[0]
T('1651', '1910') Truth=[0.59]
T('3560', '1135') Truth=[0]
T('1394', '3206') Truth=[0]
T('3029', '2635') Truth=[0.59]
T('2343', '3329') Truth=[0]
T('2487', '2961') Truth=[0.12]
T('534', '4221') Truth=[0.48]
T('1230', '2933') Truth=[0]
T('1964', '2236') Truth=[0]
T('3096', '3101') Truth=[0.59]
T('2755', '2450') Truth=[0.59]
T('1250', '598') Truth=[0]
T('4733', '3080') Truth=[0.59]
T('1900', '1699') Truth=[0.59]
T('2390', '1834') Truth=[0.07]
T('478', '4049') Truth=[0.59]
T('244', '200') Truth=[0.59]
T('303', '1295') Truth=[0.59]
T('1347', '28') Truth=[0.59]
T('3645', '273') Truth=[0.59]
T('3097', '3101') Truth=[0.59]
T('3645', '271') Truth=[0.59]
T('1699', '2707') Truth=[0.59]
T('3974', '1582') Truth=[0.59]
T('3565', '3758') Truth=[0.59]
T('1433', '2344') Truth=[0.59]
T('3200', '4992') Truth=[0]
T('259', '2221') Truth=[0.59]
T('419', '2118') Truth=[0.59]
T('3306', '3332') Truth=[0.59]
T('4533', '2308') Truth=[0]
T('1215', '1845') Truth=[0.59]
T('1497', '4205') Truth=[0.59]
T('3098', '3101') Truth=[0.59]
T('1587', '4093') Truth=[0.59]
T('2594', '2595') Truth=[0.59]
T('2671', '3808') Truth=[0]
T('2536', '1995') Truth=[0]
T('4960', '2509') Truth=[0]
T('2772', '3524') Truth=[0]
T('213', '1303') Truth=[0]
T('3234', '2075') Truth=[0.59]
T('2440', '4492') Truth=[0.59]
T('301', '302') Truth=[0.23]
T('3086', '2000') Truth=[0.59]
T('4356', '2773') Truth=[0]
T('3021', '1477') Truth=[0]
T('4282', '573') Truth=[0]
T('2755', '2527') Truth=[0.01]
T('1059', '4205') Truth=[0]
T('4245', '1884') Truth=[0]
T('86', '2692') Truth=[0]
T('3047', '377') Truth=[0.59]
T('4048', '4669') Truth=[0.59]
T('4836', '1907') Truth=[0.59]
T('1413', '1347') Truth=[0.17]
T('1244', '708') Truth=[0.59]
T('1359', '1116') Truth=[0]
T('519', '3070') Truth=[0]
T('2009', '3071') Truth=[0.59]
T('221', '3817') Truth=[0.59]
T('2682', '301') Truth=[0]
T('205', '2753') Truth=[0.01]
T('87', '2692') Truth=[0]
T('843', '2235') Truth=[0]
T('205', '2755') Truth=[0]
T('2755', '2533') Truth=[0.15]
T('2652', '2844') Truth=[0]
T('3248', '3206') Truth=[0]
T('2638', '1764') Truth=[0]
T('4545', '176') Truth=[0.59]
T('726', '1491') Truth=[0]
T('3306', '4736') Truth=[0.59]
T('3975', '2983') Truth=[0.59]
T('779', '2197') Truth=[0]
T('4164', '4149') Truth=[0]
T('1417', '2615') Truth=[0.59]
T('4309', '4299') Truth=[0]
T('89', '2692') Truth=[0]
T('2744', '1399') Truth=[0]
T('2767', '266') Truth=[0.59]
T('4048', '4677') Truth=[0.59]
T('4048', '4672') Truth=[0.59]
T('2133', '2802') Truth=[0.59]
T('96', '2566') Truth=[0.59]
T('213', '1307') Truth=[0]
T('1636', '4492') Truth=[0.59]
T('2900', '428') Truth=[0.59]
T('3772', '3118') Truth=[0]
T('3241', '3242') Truth=[0.59]
T('3550', '2662') Truth=[0]
T('3550', '2661') Truth=[0.59]
T('3550', '2660') Truth=[0]
T('4287', '1391') Truth=[0]
T('1217', '4160') Truth=[0.59]
T('3650', '1068') Truth=[0.59]
T('2183', '4802') Truth=[0.59]
T('223', '3835') Truth=[0.59]
T('686', '3684') Truth=[0]
T('4412', '2931') Truth=[0]
T('2092', '290') Truth=[0.59]
T('1864', '495') Truth=[0.59]
T('4399', '2286') Truth=[0]
T('4375', '56') Truth=[0.33]
T('4047', '4650') Truth=[0]
T('4047', '4651') Truth=[0]
T('4047', '4652') Truth=[0]
T('246', '149') Truth=[0.59]
T('2753', '2527') Truth=[0]
T('4195', '2874') Truth=[0]
T('4717', '2090') Truth=[0.59]
T('2696', '1003') Truth=[0.59]
T('3017', '1549') Truth=[0]
T('4048', '3318') Truth=[0]
T('2753', '2533') Truth=[0]
T('3723', '3727') Truth=[0.59]
T('3723', '3725') Truth=[0.59]
T('3723', '3724') Truth=[0.59]
T('4287', '1395') Truth=[0]
T('485', '2922') Truth=[0]
T('1674', '1783') Truth=[0.59]
T('4245', '1853') Truth=[0]
T('4047', '4648') Truth=[0]
T('2282', '3246') Truth=[0.59]
T('4260', '2920') Truth=[0.59]
T('1900', '1711') Truth=[0.09]
T('124', '2810') Truth=[0.59]
T('124', '2812') Truth=[0.59]
T('4987', '4954') Truth=[0.59]
T('4178', '1764') Truth=[0.59]
T('1796', '362') Truth=[0.59]
T('2259', '2237') Truth=[0.59]
T('4626', '4818') Truth=[0.59]
T('52', '1763') Truth=[0.59]
T('4284', '1389') Truth=[0.59]
T('789', '2091') Truth=[0.59]
T('2819', '500') Truth=[0.59]
T('3557', '495') Truth=[0.59]
T('3808', '4985') Truth=[0]
T('3749', '2149') Truth=[0]
T('433', '3170') Truth=[0.59]
T('4141', '4383') Truth=[0]
T('3809', '2306') Truth=[0.59]
T('572', '636') Truth=[0]
T('4292', '1263') Truth=[0]
T('652', '2744') Truth=[0]
T('2803', '2804') Truth=[0.59]
T('3040', '14') Truth=[0.59]
T('2744', '1306') Truth=[0]
T('4541', '146') Truth=[0.59]
T('1339', '3997') Truth=[0]
T('1142', '4077') Truth=[0]
T('4044', '3304') Truth=[0.59]
T('4245', '4081') Truth=[0]
T('3650', '0') Truth=[0.59]
T('4341', '1584') Truth=[0.59]
T('18', '3104') Truth=[0.59]
T('3539', '1542') Truth=[0.59]
T('1339', '3996') Truth=[0]
T('4608', '2457') Truth=[0.59]
T('4267', '781') Truth=[0]
T('534', '1965') Truth=[0.59]
T('3535', '1582') Truth=[0.59]
T('2206', '2898') Truth=[0.14]
T('645', '2850') Truth=[0.59]
T('3771', '3118') Truth=[0]
T('2911', '3746') Truth=[0]
T('2206', '2899') Truth=[0.59]
T('758', '3717') Truth=[0]
T('4350', '1443') Truth=[0]
T('2423', '3324') Truth=[0.59]
T('450', '4274') Truth=[0]
T('1359', '3749') Truth=[0.59]
T('2254', '2255') Truth=[0]
T('3487', '3835') Truth=[0.59]
T('2040', '1671') Truth=[0]
T('4086', '4130') Truth=[0.59]
T('3005', '1626') Truth=[0.12]
T('645', '1554') Truth=[0.59]
T('4960', '402') Truth=[0]
T('3901', '2081') Truth=[0]
T('3901', '2080') Truth=[0]
T('3754', '3329') Truth=[0]
T('2147', '2650') Truth=[0]
T('4287', '3950') Truth=[0]
T('445', '4364') Truth=[0.59]
T('4621', '4818') Truth=[0.59]
T('1359', '2409') Truth=[0]
T('485', '2986') Truth=[0]
T('2256', '2241') Truth=[0]
T('2242', '264') Truth=[0.59]
T('2900', '2527') Truth=[0.01]
T('3318', '3291') Truth=[0.59]
T('2373', '3024') Truth=[0.15]
T('875', '3220') Truth=[0.59]
T('2902', '2501') Truth=[0]
T('4292', '3883') Truth=[0.37]
T('2781', '2192') Truth=[0.48]
T('2147', '1337') Truth=[0]
T('4546', '2286') Truth=[0]
T('720', '2809') Truth=[0.59]
T('3754', '2012') Truth=[0.59]
T('994', '999') Truth=[0]
T('3754', '4673') Truth=[0.59]
T('610', '1900') Truth=[0.59]
T('1914', '726') Truth=[0]
T('1699', '610') Truth=[0.59]
T('3177', '3101') Truth=[0.59]
T('2147', '2671') Truth=[0]
T('1886', '0') Truth=[0.59]
T('1523', '3512') Truth=[0.59]
T('2270', '4670') Truth=[0.59]
