--- Atoms: 
T('3801', '7186') Truth=[0]
T('1782', '2480') Truth=[0]
T('4952', '81') Truth=[0.59]
T('3553', '2441') Truth=[0.59]
T('4999', '5970') Truth=[0]
T('5499', '7849') Truth=[0.59]
T('6782', '5709') Truth=[0.59]
T('4102', '4680') Truth=[0.31]
T('6782', '5708') Truth=[0.59]
T('2427', '3172') Truth=[0]
T('2001', '1988') Truth=[0.59]
T('2001', '1987') Truth=[0.59]
T('2809', '6199') Truth=[0]
T('6820', '3538') Truth=[0.59]
T('2173', '4791') Truth=[0]
T('8850', '7436') Truth=[0]
T('459', '865') Truth=[0.59]
T('6392', '2837') Truth=[0]
T('4387', '9632') Truth=[0]
T('3099', '9197') Truth=[0]
T('1888', '2147') Truth=[0.59]
T('3555', '1113') Truth=[0]
T('4812', '9046') Truth=[0]
T('4184', '610') Truth=[0.59]
T('2001', '1999') Truth=[0.59]
T('5105', '1924') Truth=[0.59]
T('3205', '7059') Truth=[0.27]
T('2173', '4783') Truth=[0]
T('2173', '4784') Truth=[0]
T('2173', '4787') Truth=[0]
T('5923', '7252') Truth=[0.59]
T('1797', '3615') Truth=[0.59]
T('352', '5535') Truth=[0.59]
T('2173', '4789') Truth=[0]
T('9847', '4836') Truth=[0.59]
T('4990', '2065') Truth=[0.59]
T('3553', '3793') Truth=[0.59]
T('4284', '339') Truth=[0.59]
T('467', '7703') Truth=[0]
T('6282', '1924') Truth=[0.59]
T('6875', '6874') Truth=[0]
T('7211', '5826') Truth=[0]
T('5542', '5571') Truth=[0.59]
T('5542', '5570') Truth=[0]
T('9683', '3676') Truth=[0.59]
T('5492', '6553') Truth=[0.33]
T('1319', '6228') Truth=[0.59]
T('861', '9207') Truth=[0.59]
T('5761', '382') Truth=[0.59]
T('8917', '642') Truth=[0.59]
T('694', '8108') Truth=[0]
T('3773', '5543') Truth=[0.59]
T('4810', '9044') Truth=[0.19]
T('5488', '7973') Truth=[0]
T('4810', '9046') Truth=[0]
T('7210', '5826') Truth=[0]
T('9007', '4223') Truth=[0]
T('1701', '9193') Truth=[0.59]
T('4811', '9044') Truth=[0.59]
T('9007', '4226') Truth=[0]
T('4147', '4148') Truth=[0.59]
T('1793', '9') Truth=[0.59]
T('734', '290') Truth=[0.59]
T('9007', '4225') Truth=[0]
T('4147', '4149') Truth=[0.59]
T('4811', '9046') Truth=[0]
T('9007', '4220') Truth=[0.59]
T('5934', '9729') Truth=[0.44]
T('6028', '7669') Truth=[0.59]
T('695', '8108') Truth=[0.59]
T('7583', '8053') Truth=[0.59]
T('9007', '4227') Truth=[0.59]
T('1342', '9833') Truth=[0.59]
T('6760', '4679') Truth=[0.59]
T('1342', '9832') Truth=[0.59]
T('9007', '4229') Truth=[0]
T('4420', '6194') Truth=[0]
T('5653', '773') Truth=[0.59]
T('8622', '3145') Truth=[0]
T('1673', '2850') Truth=[0.59]
T('2441', '5542') Truth=[0]
T('3940', '999') Truth=[0.59]
T('9008', '4221') Truth=[0]
T('9008', '4220') Truth=[0]
T('6799', '4289') Truth=[0]
T('2499', '8870') Truth=[0.19]
T('1546', '9252') Truth=[0.59]
T('6816', '4919') Truth=[0.59]
T('9008', '4227') Truth=[0]
T('9008', '4226') Truth=[0]
T('7259', '6600') Truth=[0]
T('9008', '4222') Truth=[0]
T('9008', '4225') Truth=[0]
T('2441', '5570') Truth=[0]
T('2441', '5573') Truth=[0]
T('2441', '5574') Truth=[0]
T('2441', '5571') Truth=[0]
T('2441', '5577') Truth=[0]
T('2441', '5575') Truth=[0]
T('2998', '2993') Truth=[0.59]
T('8619', '3233') Truth=[0.12]
T('2441', '5576') Truth=[0]
T('9901', '2432') Truth=[0.08]
T('5762', '382') Truth=[0]
T('7357', '7675') Truth=[0]
T('6139', '7203') Truth=[0.17]
T('9009', '4222') Truth=[0]
T('352', '4247') Truth=[0.59]
T('9009', '4221') Truth=[0]
T('6406', '8035') Truth=[0.59]
T('9009', '4223') Truth=[0]
T('9009', '4220') Truth=[0]
T('8850', '7494') Truth=[0]
T('5204', '1630') Truth=[0.59]
T('6869', '5616') Truth=[0.59]
T('6993', '635') Truth=[0]
T('7357', '7672') Truth=[0]
T('1433', '8398') Truth=[0.59]
T('3935', '5414') Truth=[0.59]
T('6624', '58') Truth=[0]
T('2117', '1203') Truth=[0.59]
T('6567', '4901') Truth=[0.59]
T('5058', '2640') Truth=[0.59]
T('9545', '1532') Truth=[0]
T('5058', '2642') Truth=[0.59]
T('2460', '7667') Truth=[0]
T('5058', '2643') Truth=[0.59]
T('7335', '629') Truth=[0.49]
T('5058', '2647') Truth=[0.59]
T('5058', '2649') Truth=[0.59]
T('2185', '4316') Truth=[0]
T('1794', '4660') Truth=[0.59]
T('1109', '6687') Truth=[0.59]
T('4949', '4948') Truth=[0.59]
T('6875', '5292') Truth=[0.59]
T('1901', '2521') Truth=[0]
T('4949', '4947') Truth=[0.59]
T('4790', '2348') Truth=[0.04]
T('5058', '2651') Truth=[0.59]
T('1901', '3869') Truth=[0.59]
T('5058', '2656') Truth=[0.59]
T('1177', '147') Truth=[0.59]
T('5058', '2659') Truth=[0.59]
T('5058', '2658') Truth=[0.59]
T('3769', '4050') Truth=[0.59]
T('1944', '2068') Truth=[0]
T('8670', '530') Truth=[0]
T('8670', '531') Truth=[0.08]
T('8670', '532') Truth=[0.08]
T('6874', '5292') Truth=[0.59]
T('6566', '4910') Truth=[0]
T('9058', '9901') Truth=[0.19]
T('3951', '6219') Truth=[0.59]
T('6780', '6781') Truth=[0.59]
T('4230', '8966') Truth=[0.59]
T('5058', '2622') Truth=[0.59]
T('840', '1907') Truth=[0.59]
T('5058', '2621') Truth=[0.59]
T('1732', '1474') Truth=[0]
T('5058', '2623') Truth=[0.59]
T('5445', '5521') Truth=[0.59]
T('7930', '1475') Truth=[0.15]
T('5058', '2625') Truth=[0.59]
T('5058', '2628') Truth=[0.59]
T('5058', '2619') Truth=[0.59]
T('3740', '5626') Truth=[0.05]
T('3731', '4440') Truth=[0.59]
T('9409', '8088') Truth=[0.59]
T('8667', '8959') Truth=[0.59]
T('6780', '6779') Truth=[0.59]
T('8109', '1924') Truth=[0.59]
T('8670', '522') Truth=[0.08]
T('1901', '3871') Truth=[0.59]
T('1901', '3870') Truth=[0.59]
T('7102', '4645') Truth=[0]
T('8670', '526') Truth=[0.08]
T('5733', '408') Truth=[0]
T('8670', '527') Truth=[0]
T('8815', '5039') Truth=[0.59]
T('8670', '528') Truth=[0]
T('1901', '3872') Truth=[0.59]
T('1905', '65') Truth=[0.59]
T('5826', '7210') Truth=[0.49]
T('5058', '2631') Truth=[0.59]
T('2185', '4320') Truth=[0]
T('3659', '3172') Truth=[0]
T('5058', '2635') Truth=[0.59]
T('2185', '4322') Truth=[0]
T('9761', '2082') Truth=[0]
T('8272', '3499') Truth=[0.59]
T('9761', '2083') Truth=[0]
T('3659', '3173') Truth=[0.59]
T('382', '397') Truth=[0.59]
T('8220', '1450') Truth=[0.59]
T('4783', '2455') Truth=[0.59]
T('9145', '7191') Truth=[0.59]
T('8670', '514') Truth=[0.08]
T('7268', '6201') Truth=[0]
T('2559', '7460') Truth=[0.59]
T('8827', '8851') Truth=[0]
T('8670', '519') Truth=[0.08]
T('8670', '509') Truth=[0.08]
T('4071', '737') Truth=[0.59]
T('7263', '7587') Truth=[0.5]
T('7263', '7585') Truth=[0]
T('7263', '7586') Truth=[0]
T('2926', '9299') Truth=[0.59]
T('5058', '2601') Truth=[0.59]
T('5058', '2606') Truth=[0.59]
T('549', '255') Truth=[0.59]
T('5654', '492') Truth=[0]
T('9330', '9332') Truth=[0.59]
T('9330', '9331') Truth=[0.59]
T('8561', '6659') Truth=[0.59]
T('9330', '9333') Truth=[0.59]
T('8670', '501') Truth=[0.08]
T('7163', '7851') Truth=[0.59]
T('8655', '763') Truth=[0.49]
T('2427', '4192') Truth=[0]
T('8670', '504') Truth=[0.08]
T('2432', '4092') Truth=[0]
T('6103', '339') Truth=[0]
T('843', '1943') Truth=[0]
T('4164', '7579') Truth=[0]
T('1888', '4481') Truth=[0.59]
T('1842', '2324') Truth=[0.59]
T('5058', '2615') Truth=[0.59]
T('722', '8215') Truth=[0.59]
T('5058', '2614') Truth=[0.59]
T('5058', '2617') Truth=[0.59]
T('5058', '2607') Truth=[0.59]
T('4833', '2751') Truth=[0]
T('7426', '7425') Truth=[0]
T('7426', '7424') Truth=[0]
T('7426', '7422') Truth=[0]
T('6929', '6846') Truth=[0]
T('1241', '255') Truth=[0.59]
T('6040', '8480') Truth=[0]
T('9058', '8631') Truth=[0.07]
T('8818', '5039') Truth=[0.59]
T('1732', '2768') Truth=[0]
T('6756', '3145') Truth=[0]
T('7150', '4033') Truth=[0.59]
T('4823', '2881') Truth=[0]
T('9780', '3135') Truth=[0]
T('7261', '7587') Truth=[0]
T('7261', '7588') Truth=[0]
T('7261', '7585') Truth=[0]
T('7261', '7586') Truth=[0]
T('2117', '2526') Truth=[0.59]
T('6040', '8475') Truth=[0]
T('1901', '2519') Truth=[0]
T('4164', '6229') Truth=[0]
T('1898', '4340') Truth=[0.59]
T('5710', '7669') Truth=[0.59]
T('7260', '7587') Truth=[0]
T('7260', '7585') Truth=[0]
T('1224', '7475') Truth=[0.59]
T('5602', '5410') Truth=[0.59]
T('5602', '5411') Truth=[0.59]
T('4833', '2739') Truth=[0]
T('6717', '2378') Truth=[0.59]
T('6567', '0') Truth=[0]
T('5364', '6919') Truth=[0]
T('3108', '7089') Truth=[0]
T('6569', '2303') Truth=[0.16]
T('1143', '6208') Truth=[0.59]
T('6569', '2301') Truth=[0]
T('9402', '9399') Truth=[0.59]
T('4302', '743') Truth=[0.59]
T('9402', '9397') Truth=[0.16]
T('7011', '3535') Truth=[0]
T('9402', '9398') Truth=[0]
T('2802', '211') Truth=[0]
T('2802', '212') Truth=[0]
T('2974', '2975') Truth=[0.59]
T('9402', '9396') Truth=[0.59]
T('2530', '776') Truth=[0.59]
T('2526', '861') Truth=[0.59]
T('4861', '3740') Truth=[0]
T('5736', '8756') Truth=[0.59]
T('5842', '8372') Truth=[0]
T('39', '36') Truth=[0]
T('366', '6246') Truth=[0.59]
T('2345', '4276') Truth=[0.59]
T('2838', '8165') Truth=[0.59]
T('7131', '5603') Truth=[0.59]
T('4849', '1317') Truth=[0.59]
T('2412', '5647') Truth=[0]
T('3520', '3875') Truth=[0]
T('4849', '1318') Truth=[0.59]
T('2253', '5740') Truth=[0]
T('9907', '3443') Truth=[0.59]
T('1702', '1810') Truth=[0.59]
T('2254', '5736') Truth=[0]
T('541', '8505') Truth=[0.59]
T('541', '8503') Truth=[0.59]
T('5901', '9848') Truth=[0.59]
T('5504', '4447') Truth=[0]
T('541', '8502') Truth=[0.59]
T('5901', '9847') Truth=[0]
T('5229', '2423') Truth=[0.19]
T('3743', '5679') Truth=[0.59]
T('5229', '2424') Truth=[0.59]
T('541', '8506') Truth=[0.59]
T('5229', '2422') Truth=[0.59]
T('8631', '4092') Truth=[0.59]
T('6938', '4141') Truth=[0.59]
T('349', '5163') Truth=[0.19]
T('9525', '1796') Truth=[0.59]
T('541', '8501') Truth=[0.59]
T('3475', '2204') Truth=[0]
T('541', '8500') Truth=[0.59]
T('5591', '9901') Truth=[0.59]
T('3475', '2203') Truth=[0]
T('7011', '4848') Truth=[0]
T('4789', '2455') Truth=[0.59]
T('1235', '6085') Truth=[0.17]
T('2098', '5826') Truth=[0]
T('2253', '3118') Truth=[0]
T('6707', '1190') Truth=[0.59]
T('3740', '4370') Truth=[0.59]
T('5233', '2347') Truth=[0]
T('7070', '5439') Truth=[0]
T('1020', '4191') Truth=[0.59]
T('1544', '1924') Truth=[0.19]
T('541', '8511') Truth=[0.59]
T('6718', '2336') Truth=[0.59]
T('5740', '9977') Truth=[0]
T('1127', '793') Truth=[0.59]
T('6188', '1924') Truth=[0.59]
T('9403', '8088') Truth=[0.59]
T('9748', '2237') Truth=[0.59]
T('2413', '6987') Truth=[0.59]
T('352', '5096') Truth=[0.59]
T('5058', '2682') Truth=[0.59]
T('5294', '6874') Truth=[0]
T('2240', '4570') Truth=[0.59]
T('7884', '1167') Truth=[0.21]
T('8563', '984') Truth=[0.59]
T('5058', '2685') Truth=[0.59]
T('5339', '4631') Truth=[0]
T('1842', '2398') Truth=[0.59]
T('8869', '8320') Truth=[0]
T('4787', '2455') Truth=[0.59]
T('7452', '110') Truth=[0.59]
T('542', '255') Truth=[0.27]
T('7282', '7355') Truth=[0.59]
T('6564', '4986') Truth=[0]
T('2242', '4558') Truth=[0]
T('9096', '9447') Truth=[0.59]
T('9096', '9449') Truth=[0.59]
T('3460', '2357') Truth=[0]
T('4113', '4267') Truth=[0.59]
T('3963', '8742') Truth=[0]
T('3963', '8741') Truth=[0]
T('7282', '6028') Truth=[0]
T('3086', '1924') Truth=[0.59]
T('6317', '9288') Truth=[0.59]
T('5058', '2693') Truth=[0.59]
T('4291', '8270') Truth=[0]
T('5504', '5762') Truth=[0.59]
T('5504', '5761') Truth=[0.59]
T('1413', '9621') Truth=[0.59]
T('5058', '2699') Truth=[0.59]
T('4858', '47') Truth=[0]
T('7436', '6028') Truth=[0]
T('6563', '4987') Truth=[0]
T('5616', '6641') Truth=[0.59]
T('7436', '7355') Truth=[0]
T('20', '1399') Truth=[0.59]
T('6893', '7682') Truth=[0.5]
T('4793', '0') Truth=[0.59]
T('1335', '7090') Truth=[0]
T('285', '8903') Truth=[0]
T('543', '255') Truth=[0.59]
T('1900', '1252') Truth=[0.59]
T('2735', '142') Truth=[0]
T('2844', '8014') Truth=[0.59]
T('753', '9152') Truth=[0]
T('5058', '2660') Truth=[0.59]
T('8331', '0') Truth=[0.59]
T('5058', '2661') Truth=[0.59]
T('6212', '8270') Truth=[0]
T('1793', '2082') Truth=[0.15]
T('5058', '2664') Truth=[0.59]
T('5058', '2665') Truth=[0.59]
T('5058', '2668') Truth=[0.59]
T('6869', '4092') Truth=[0]
T('4667', '1693') Truth=[0.59]
T('4791', '2348') Truth=[0]
T('535', '9983') Truth=[0.59]
T('1088', '8619') Truth=[0.59]
T('50', '4937') Truth=[0.59]
T('7216', '6865') Truth=[0.59]
T('5292', '6874') Truth=[0]
T('2253', '5736') Truth=[0]
T('2459', '5122') Truth=[0]
T('7062', '5535') Truth=[0.59]
T('2787', '9161') Truth=[0.59]
T('2787', '9162') Truth=[0.59]
T('4054', '4078') Truth=[0]
T('366', '6266') Truth=[0.59]
T('5058', '2673') Truth=[0.59]
T('977', '1256') Truth=[0.59]
T('5058', '2675') Truth=[0.59]
T('3903', '5515') Truth=[0.3]
T('5058', '2674') Truth=[0.59]
T('4707', '9189') Truth=[0.59]
T('536', '9983') Truth=[0.59]
T('1844', '2399') Truth=[0.59]
T('6876', '5294') Truth=[0.59]
T('3964', '8741') Truth=[0]
T('5337', '4645') Truth=[0.59]
T('4186', '342') Truth=[0]
T('3903', '5510') Truth=[0.3]
T('3539', '4917') Truth=[0.59]
T('8853', '9761') Truth=[0.2]
T('7971', '2219') Truth=[0.59]
T('9578', '3723') Truth=[0.59]
T('3596', '4205') Truth=[0]
T('9578', '3724') Truth=[0.59]
T('4489', '1916') Truth=[0]
T('6969', '8967') Truth=[0]
T('7134', '4208') Truth=[0.59]
T('4812', '2952') Truth=[0]
T('9557', '1390') Truth=[0.59]
T('2738', '7060') Truth=[0]
T('6644', '4812') Truth=[0.46]
T('6644', '4810') Truth=[0]
T('3801', '4465') Truth=[0.59]
T('3771', '7817') Truth=[0.59]
T('3595', '4205') Truth=[0]
T('8005', '9277') Truth=[0]
T('6021', '6020') Truth=[0.59]
T('6021', '6022') Truth=[0.59]
T('3648', '5813') Truth=[0]
T('2459', '5095') Truth=[0.2]
T('2255', '5681') Truth=[0.59]
T('7462', '9577') Truth=[0.59]
T('6569', '3571') Truth=[0.13]
T('6569', '3570') Truth=[0]
T('2426', '5426') Truth=[0.59]
T('4487', '1916') Truth=[0.55]
T('35', '36') Truth=[0]
T('35', '37') Truth=[0]
T('8861', '8310') Truth=[0.59]
T('5581', '7366') Truth=[0]
T('4254', '379') Truth=[0.59]
T('7462', '9576') Truth=[0.59]
T('6644', '4806') Truth=[0]
T('3814', '6951') Truth=[0]
T('3597', '4205') Truth=[0]
T('3814', '6950') Truth=[0]
T('9120', '7393') Truth=[0.59]
T('6021', '6018') Truth=[0.59]
T('6021', '6019') Truth=[0.59]
T('1198', '8191') Truth=[0.59]
T('2280', '6624') Truth=[0]
T('3814', '6953') Truth=[0]
T('2426', '5433') Truth=[0.59]
T('5464', '6583') Truth=[0]
T('3814', '6954') Truth=[0]
T('6021', '6016') Truth=[0.59]
T('6880', '700') Truth=[0.59]
T('6569', '3568') Truth=[0.59]
T('3772', '868') Truth=[0.59]
T('6569', '3569') Truth=[0.16]
T('6569', '3566') Truth=[0.59]
T('6569', '3565') Truth=[0.59]
T('4811', '2952') Truth=[0]
T('8742', '531') Truth=[0]
T('8742', '530') Truth=[0]
T('8742', '532') Truth=[0]
T('5362', '6885') Truth=[0.59]
T('4312', '8807') Truth=[0]
T('526', '8741') Truth=[0]
T('5456', '4040') Truth=[0.59]
T('8349', '2138') Truth=[0.59]
T('3409', '2962') Truth=[0.59]
T('8738', '7671') Truth=[0.59]
T('4050', '902') Truth=[0.59]
T('36', '42') Truth=[0]
T('5901', '7121') Truth=[0.59]
T('9688', '3335') Truth=[0.59]
T('36', '45') Truth=[0]
T('37', '35') Truth=[0]
T('37', '36') Truth=[0]
T('8742', '522') Truth=[0]
T('868', '2928') Truth=[0.59]
T('7068', '5440') Truth=[0.59]
T('261', '887') Truth=[0.19]
T('8742', '526') Truth=[0]
T('3583', '4350') Truth=[0]
T('3968', '9972') Truth=[0.59]
T('8742', '528') Truth=[0]
T('8742', '527') Truth=[0]
T('9972', '5204') Truth=[0.59]
T('4486', '1916') Truth=[0.49]
T('3744', '6887') Truth=[0.59]
T('1312', '7207') Truth=[0]
T('35', '41') Truth=[0]
T('4194', '145') Truth=[0.59]
T('35', '42') Truth=[0]
T('5591', '8520') Truth=[0.59]
T('3583', '4349') Truth=[0]
T('7122', '5672') Truth=[0.49]
T('314', '6813') Truth=[0.59]
T('7062', '4182') Truth=[0.59]
T('8741', '530') Truth=[0]
T('9058', '255') Truth=[0.59]
T('8741', '532') Truth=[0.59]
T('35', '45') Truth=[0]
T('3525', '2414') Truth=[0]
T('8741', '531') Truth=[0.59]
T('7851', '2758') Truth=[0]
T('1585', '1371') Truth=[0.59]
T('36', '39') Truth=[0]
T('8741', '522') Truth=[0.59]
T('8741', '527') Truth=[0]
T('8741', '526') Truth=[0.59]
T('36', '37') Truth=[0]
T('6349', '1749') Truth=[0.59]
T('4192', '176') Truth=[0]
T('8741', '528') Truth=[0]
T('57', '2283') Truth=[0]
T('8742', '514') Truth=[0]
T('4196', '9787') Truth=[0.59]
T('57', '2285') Truth=[0]
T('8742', '519') Truth=[0]
T('57', '2280') Truth=[0]
T('1702', '1747') Truth=[0.59]
T('5736', '9978') Truth=[0.59]
T('4145', '752') Truth=[0.59]
T('5736', '8649') Truth=[0.59]
T('6168', '9171') Truth=[0.59]
T('6168', '9170') Truth=[0.59]
T('1820', '3841') Truth=[0]
T('4973', '5849') Truth=[0.59]
T('8741', '514') Truth=[0.59]
T('8742', '501') Truth=[0]
T('417', '844') Truth=[0.59]
T('8742', '504') Truth=[0]
T('8741', '519') Truth=[0.59]
T('617', '7261') Truth=[0.59]
T('3642', '5879') Truth=[0.59]
T('4746', '2840') Truth=[0.59]
T('8742', '509') Truth=[0]
T('1143', '6155') Truth=[0.37]
T('4193', '176') Truth=[0]
T('5736', '8650') Truth=[0.59]
T('5736', '8651') Truth=[0.59]
T('8741', '501') Truth=[0.59]
T('37', '45') Truth=[0]
T('3641', '5879') Truth=[0]
T('6349', '1724') Truth=[0.23]
T('59', '2283') Truth=[0.59]
T('4923', '96') Truth=[0.59]
T('8741', '504') Truth=[0.59]
T('37', '42') Truth=[0]
T('8646', '7840') Truth=[0.59]
T('8741', '509') Truth=[0.59]
T('8380', '5630') Truth=[0]
T('4870', '4839') Truth=[0.59]
T('7778', '1478') Truth=[0.59]
T('4485', '1916') Truth=[0.59]
T('7424', '7422') Truth=[0]
T('3560', '4627') Truth=[0.59]
T('9328', '9326') Truth=[0.15]
T('7424', '7425') Truth=[0]
T('2285', '6624') Truth=[0]
T('3477', '2197') Truth=[0.59]
T('7305', '6662') Truth=[0.59]
T('5204', '1325') Truth=[0]
T('6424', '1782') Truth=[0.59]
T('2147', '2171') Truth=[0.59]
T('8177', '4971') Truth=[0]
T('4273', '9772') Truth=[0]
T('8292', '5770') Truth=[0.59]
T('5816', '9954') Truth=[0.59]
T('238', '6805') Truth=[0.59]
T('3989', '9760') Truth=[0.59]
T('7087', '5253') Truth=[0]
T('1927', '2271') Truth=[0.59]
T('2054', '2336') Truth=[0.59]
T('1166', '237') Truth=[0.59]
T('5824', '9833') Truth=[0.05]
T('2284', '6624') Truth=[0]
T('7089', '7891') Truth=[0]
T('5824', '9832') Truth=[0.05]
T('5761', '8374') Truth=[0.59]
T('4767', '1333') Truth=[0.49]
T('955', '2739') Truth=[0]
T('4823', '2871') Truth=[0]
T('6028', '7355') Truth=[0.19]
T('7188', '6293') Truth=[0.59]
T('48', '1014') Truth=[0.59]
T('2110', '3890') Truth=[0.51]
T('6903', '3193') Truth=[0]
T('5391', '883') Truth=[0.59]
T('6639', '4') Truth=[0.59]
T('5752', '7177') Truth=[0.59]
T('8946', '9564') Truth=[0]
T('2334', '5630') Truth=[0]
T('8630', '6619') Truth=[0]
T('3377', '2480') Truth=[0]
T('3377', '2481') Truth=[0]
T('342', '7752') Truth=[0]
T('9612', '1567') Truth=[0]
T('1006', '6946') Truth=[0.59]
T('8396', '5488') Truth=[0.59]
T('8356', '5912') Truth=[0]
T('50', '3591') Truth=[0.59]
T('8622', '6756') Truth=[0]
T('2431', '4018') Truth=[0]
T('2431', '4019') Truth=[0]
T('2431', '4016') Truth=[0]
T('2441', '7849') Truth=[0]
T('2431', '4017') Truth=[0]
T('2055', '3602') Truth=[0.59]
T('8719', '5234') Truth=[0.49]
T('973', '3809') Truth=[0.59]
T('3541', '3567') Truth=[0.59]
T('7089', '7853') Truth=[0]
T('177', '6682') Truth=[0.59]
T('8827', '7494') Truth=[0]
T('2431', '4020') Truth=[0]
T('3599', '4205') Truth=[0]
T('7524', '8434') Truth=[0.59]
T('6909', '4419') Truth=[0.59]
T('6040', '9747') Truth=[0]
T('4204', '982') Truth=[0.59]
T('2441', '7844') Truth=[0]
T('7590', '1896') Truth=[0]
T('2526', '5173') Truth=[0.59]
T('2441', '7843') Truth=[0]
T('2441', '7842') Truth=[0]
T('2441', '7846') Truth=[0]
T('2441', '7845') Truth=[0]
T('2281', '5319') Truth=[0.11]
T('955', '2751') Truth=[0]
T('332', '5283') Truth=[0]
T('2283', '6624') Truth=[0]
T('2213', '2212') Truth=[0.59]
T('3536', '2354') Truth=[0]
T('9726', '1116') Truth=[0.59]
T('1902', '62') Truth=[0.59]
T('177', '7992') Truth=[0.59]
T('1558', '1703') Truth=[0]
T('289', '6208') Truth=[0.59]
T('4252', '6052') Truth=[0.59]
T('3536', '1010') Truth=[0]
T('4712', '1916') Truth=[0]
T('1166', '255') Truth=[0]
T('7522', '8434') Truth=[0.59]
T('5912', '8355') Truth=[0.59]
T('4414', '8586') Truth=[0.59]
T('798', '1504') Truth=[0.59]
T('5912', '8356') Truth=[0.59]
T('7853', '2792') Truth=[0]
T('1002', '6943') Truth=[0]
T('1002', '6946') Truth=[0]
T('9961', '7980') Truth=[0.59]
T('1901', '60') Truth=[0]
T('2056', '4942') Truth=[0.59]
T('861', '2913') Truth=[0]
T('1166', '6093') Truth=[0.59]
T('5926', '7073') Truth=[0.59]
T('1797', '3425') Truth=[0.59]
T('4790', '2455') Truth=[0.59]
T('5058', '2767') Truth=[0.59]
T('7716', '9403') Truth=[0.59]
T('6573', '4910') Truth=[0]
T('366', '6197') Truth=[0.59]
T('3964', '509') Truth=[0.59]
T('2838', '8217') Truth=[0.59]
T('2838', '8218') Truth=[0.59]
T('3964', '504') Truth=[0.59]
T('8780', '233') Truth=[0]
T('9309', '7128') Truth=[0]
T('3964', '501') Truth=[0.59]
T('6995', '6154') Truth=[0]
T('7282', '7436') Truth=[0.49]
T('2459', '7827') Truth=[0]
T('2459', '7825') Truth=[0.59]
T('2459', '7828') Truth=[0.15]
T('541', '8497') Truth=[0.59]
T('541', '8496') Truth=[0.59]
T('541', '8495') Truth=[0.59]
T('6573', '4901') Truth=[0]
T('541', '8499') Truth=[0.59]
T('8809', '5253') Truth=[0.59]
T('3964', '519') Truth=[0.59]
T('2402', '5840') Truth=[0.59]
T('9150', '196') Truth=[0.59]
T('7281', '7435') Truth=[0.59]
T('6819', '3444') Truth=[0.59]
T('3964', '514') Truth=[0.59]
T('3963', '527') Truth=[0]
T('3963', '528') Truth=[0]
T('5926', '7077') Truth=[0.59]
T('2459', '7830') Truth=[0]
T('2459', '7833') Truth=[0.5]
T('2459', '7832') Truth=[0.59]
T('440', '442') Truth=[0.59]
T('440', '443') Truth=[0.59]
T('335', '816') Truth=[0.59]
T('3832', '4289') Truth=[0.59]
T('2952', '9046') Truth=[0]
T('2952', '9044') Truth=[0.17]
T('3964', '528') Truth=[0]
T('7271', '7588') Truth=[0.23]
T('6039', '6040') Truth=[0]
T('3964', '526') Truth=[0.59]
T('7271', '7586') Truth=[0.49]
T('1343', '8379') Truth=[0.42]
T('3964', '527') Truth=[0]
T('7271', '7587') Truth=[0]
T('3964', '522') Truth=[0.59]
T('144', '4393') Truth=[0.59]
T('3691', '5414') Truth=[0.59]
T('629', '7085') Truth=[0.59]
T('3963', '530') Truth=[0]
T('2244', '5943') Truth=[0.59]
T('2185', '3114') Truth=[0.59]
T('6038', '6040') Truth=[0]
T('9325', '8215') Truth=[0.59]
T('6039', '6036') Truth=[0]
T('3964', '532') Truth=[0.43]
T('6039', '6038') Truth=[0]
T('1860', '2209') Truth=[0]
T('6039', '6035') Truth=[0]
T('2184', '5730') Truth=[0.59]
T('4784', '2526') Truth=[0.59]
T('2184', '5732') Truth=[0.59]
T('170', '5358') Truth=[0.59]
T('5058', '2722') Truth=[0.59]
T('170', '5359') Truth=[0.59]
T('6767', '3115') Truth=[0]
T('8070', '2860') Truth=[0.59]
T('5058', '2717') Truth=[0.59]
T('6038', '6035') Truth=[0]
T('170', '5350') Truth=[0.59]
T('6038', '6036') Truth=[0]
T('5671', '8632') Truth=[0.03]
T('170', '5352') Truth=[0.59]
T('5671', '8630') Truth=[0.59]
T('170', '5354') Truth=[0.59]
T('4784', '1203') Truth=[0.59]
